,datetime,name,price,quantity
27336,2017-02-05 17:02:00,Garlic Naan,2.95,1
27337,2017-02-05 17:02:00,Pilau Rice,2.95,1
27338,2017-02-04 21:05:00,Plain Rice,2.95,1
27339,2017-02-04 21:05:00,Coke 1.5 ltr,2.95,1
27340,2017-02-04 19:38:00,Raitha,2.95,1
27341,2017-02-04 19:38:00,Garlic Naan,2.95,1
27342,2017-02-04 19:37:00,Garlic Naan,2.95,1
27343,2017-02-04 19:37:00,Paratha,2.95,1
27344,2017-02-04 19:36:00,Raitha,2.95,1
27345,2017-02-04 19:36:00,Garlic Naan,2.95,1
27346,2017-02-04 19:15:00,Pilau Rice,2.95,1
27347,2017-02-04 19:01:00,Pilau Rice,2.95,2
27348,2017-02-04 19:01:00,Garlic Naan,2.95,1
27349,2017-02-04 18:41:00,Keema Naan,2.95,1
27350,2017-02-04 18:29:00,Pilau Rice,2.95,1
27351,2017-02-04 18:12:00,Kulcha Naan,2.95,3
27352,2017-02-04 18:07:00,Peshwari Naan,2.95,1
27353,2017-02-04 18:07:00,Pilau Rice,2.95,2
27354,2017-02-04 17:33:00,Pilau Rice,2.95,1
27355,2017-02-04 17:23:00,Pilau Rice,2.95,2
27356,2017-02-03 20:24:00,Garlic Naan,2.95,1
27357,2017-02-03 19:30:00,Paratha,2.95,1
27358,2017-02-03 18:38:00,Pilau Rice,2.95,3
27359,2017-02-03 18:38:00,Paratha,2.95,3
27360,2017-02-03 18:20:00,Plain Rice,2.95,1
27361,2017-02-03 18:20:00,Peshwari Naan,2.95,1
27362,2017-02-03 17:53:00,Garlic Naan,2.95,1
27363,2017-02-03 17:10:00,Pilau Rice,2.95,1
27364,2017-02-03 13:58:00,Pilau Rice,2.95,2
27365,2017-02-02 21:05:00,Pilau Rice,2.95,1
27366,2017-02-02 21:05:00,Keema Naan,2.95,1
27367,2017-02-02 17:37:00,Pilau Rice,2.95,2
27368,2017-02-02 17:37:00,Garlic Naan,2.95,1
27369,2017-02-01 21:41:00,Peshwari Naan,2.95,1
27370,2017-02-01 21:16:00,Green Salad,2.95,1
27371,2017-02-01 21:16:00,Plain Rice,2.95,1
27372,2017-02-01 19:23:00,Pilau Rice,2.95,1
27373,2017-02-01 19:20:00,Pilau Rice,2.95,1
27374,2017-02-01 19:13:00,Peshwari Naan,2.95,2
27375,2017-02-01 19:13:00,Pilau Rice,2.95,2
27376,2017-02-01 18:16:00,Peshwari Naan,2.95,1
27377,2017-02-01 16:54:00,Plain Rice,2.95,1
27378,2017-01-31 19:17:00,Plain Rice,2.95,1
27379,2017-01-31 19:05:00,Garlic Naan,2.95,1
27380,2017-01-31 19:05:00,Pilau Rice,2.95,1
27381,2017-01-31 18:20:00,Plain Rice,2.95,1
27382,2017-01-31 17:47:00,Pilau Rice,2.95,1
27383,2017-01-30 19:40:00,Plain Rice,2.95,1
27384,2017-01-29 20:22:00,Keema Naan,2.95,1
27385,2017-01-29 20:22:00,Pilau Rice,2.95,1
27386,2017-01-29 18:53:00,Keema Naan,2.95,1
27387,2017-01-29 18:53:00,Kulcha Naan,2.95,1
27388,2017-01-29 18:53:00,Onion Naan,2.95,1
27389,2017-01-28 22:29:00,Garlic Naan,2.95,1
27390,2017-01-28 20:40:00,Peshwari Naan,2.95,2
27391,2017-01-28 19:49:00,Pilau Rice,2.95,1
27392,2017-01-28 19:24:00,Peshwari Naan,2.95,1
27393,2017-01-28 19:14:00,Pilau Rice,2.95,1
27394,2017-01-28 18:41:00,Plain Rice,2.95,1
27395,2017-01-28 18:41:00,Pilau Rice,2.95,1
27396,2017-01-28 18:41:00,Lemonade 1.5 ltr,2.95,1
27397,2017-01-28 18:28:00,Pilau Rice,2.95,2
27398,2017-01-28 18:17:00,Garlic Naan,2.95,3
27399,2017-01-28 17:49:00,Kulcha Naan,2.95,2
27400,2017-01-28 17:41:00,Plain Rice,2.95,1
27401,2017-01-28 17:15:00,Pilau Rice,2.95,1
27402,2017-01-28 17:09:00,Pilau Rice,2.95,1
27403,2017-01-28 17:09:00,Keema Naan,2.95,2
27404,2017-01-28 17:09:00,Keema Naan,2.95,1
27405,2017-01-28 17:00:00,Keema Naan,2.95,1
27406,2017-01-28 16:51:00,Peshwari Naan,2.95,1
27407,2017-01-28 14:59:00,Green Salad,2.95,1
27408,2017-01-28 14:59:00,Peshwari Naan,2.95,1
27409,2017-01-28 14:59:00,Plain Rice,2.95,1
27410,2017-01-28 12:32:00,Pilau Rice,2.95,1
27411,2017-01-28 12:32:00,Peshwari Naan,2.95,1
27412,2017-01-27 20:37:00,Plain Rice,2.95,1
27413,2017-01-27 20:13:00,Pilau Rice,2.95,1
27414,2017-01-27 19:48:00,Pilau Rice,2.95,1
27415,2017-01-27 19:29:00,Peshwari Naan,2.95,1
27416,2017-01-27 19:29:00,Pilau Rice,2.95,1
27417,2017-01-27 19:32:00,Diet Coke 1.5 ltr,2.95,1
27418,2017-01-27 19:21:00,Pilau Rice,2.95,3
27419,2017-01-27 19:21:00,Garlic Naan,2.95,1
27420,2017-01-27 19:13:00,Plain Rice,2.95,1
27421,2017-01-27 18:38:00,Pilau Rice,2.95,1
27422,2017-01-27 18:38:00,Garlic Naan,2.95,1
27423,2017-01-27 18:31:00,Garlic Naan,2.95,2
27424,2017-01-27 18:29:00,Keema Naan,2.95,1
27425,2017-01-27 18:26:00,Keema Naan,2.95,1
27426,2017-01-27 18:26:00,Garlic Naan,2.95,1
27427,2017-01-27 18:26:00,Pilau Rice,2.95,3
27428,2017-01-27 18:26:00,Onion Naan,2.95,1
27429,2017-01-27 18:11:00,Raitha,2.95,1
27430,2017-01-27 18:11:00,Plain Rice,2.95,2
27431,2017-01-27 18:05:00,Plain Rice,2.95,1
27432,2017-01-27 18:02:00,Plain Rice,2.95,1
27433,2017-01-27 18:02:00,Garlic Naan,2.95,2
27434,2017-01-27 13:38:00,Green Salad,2.95,1
27435,2017-01-26 21:50:00,Plain Rice,2.95,1
27436,2017-01-26 20:37:00,Raitha,2.95,1
27437,2017-01-26 20:37:00,Keema Naan,2.95,1
27438,2017-01-26 20:37:00,Pilau Rice,2.95,1
27439,2017-01-26 19:34:00,Garlic Naan,2.95,2
27440,2017-01-26 18:32:00,Pilau Rice,2.95,1
27441,2017-01-26 18:22:00,Plain Rice,2.95,1
27442,2017-01-26 18:15:00,Plain Rice,2.95,1
27443,2017-01-26 15:42:00,Pilau Rice,2.95,1
27444,2017-01-25 20:56:00,Pilau Rice,2.95,2
27445,2017-01-25 19:49:00,Pilau Rice,2.95,1
27446,2017-01-25 19:28:00,Raitha,2.95,2
27447,2017-01-25 18:53:00,Plain Rice,2.95,1
27448,2017-01-25 18:53:00,Peshwari Naan,2.95,1
27449,2017-01-25 18:53:00,Lemonade 1.5 ltr,2.95,1
27450,2017-01-25 18:00:00,Pilau Rice,2.95,1
27451,2017-01-25 17:53:00,Keema Naan,2.95,1
27452,2017-01-25 17:29:00,Keema Naan,2.95,1
27453,2017-01-25 17:29:00,Garlic Naan,2.95,2
27454,2017-01-25 17:29:00,Raitha,2.95,1
27455,2017-01-25 17:29:00,Pilau Rice,2.95,1
27456,2017-01-24 22:02:00,Plain Rice,2.95,1
27457,2017-01-24 22:02:00,Green Salad,2.95,1
27458,2017-01-24 17:20:00,Raitha,2.95,1
27459,2017-01-24 17:20:00,Pilau Rice,2.95,1
27460,2017-01-23 21:50:00,Green Salad,2.95,1
27461,2017-01-23 21:50:00,Garlic Naan,2.95,3
27462,2017-01-23 21:50:00,Diet Coke 1.5 ltr,2.95,1
27463,2017-01-23 19:51:00,Garlic Naan,2.95,1
27464,2017-01-23 19:28:00,Pilau Rice,2.95,1
27465,2017-01-23 19:28:00,Peshwari Naan,2.95,1
27466,2017-01-23 19:12:00,Diet Coke 1.5 ltr,2.95,1
27467,2017-01-23 18:15:00,Onion Naan,2.95,1
27468,2017-01-23 17:52:00,Pilau Rice,2.95,1
27469,2017-01-23 16:54:00,Onion Naan,2.95,1
27470,2017-01-22 18:13:00,Plain Rice,2.95,1
27471,2017-01-22 18:13:00,Pilau Rice,2.95,2
27472,2017-01-22 18:13:00,Garlic Naan,2.95,1
27473,2017-01-22 17:31:00,Garlic Naan,2.95,5
27474,2017-01-21 20:57:00,Coke 1.5 ltr,2.95,1
27475,2017-01-21 20:09:00,Raitha,2.95,1
27476,2017-01-21 20:09:00,Pilau Rice,2.95,1
27477,2017-01-21 20:09:00,Garlic Naan,2.95,1
27478,2017-01-21 20:09:00,Peshwari Naan,2.95,1
27479,2017-01-21 19:15:00,Keema Naan,2.95,2
27480,2017-01-21 19:09:00,Keema Naan,2.95,1
27481,2017-01-21 19:02:00,Garlic Naan,2.95,2
27482,2017-01-21 19:02:00,Plain Rice,2.95,1
27483,2017-01-21 18:49:00,Plain Rice,2.95,1
27484,2017-01-21 18:51:00,Peshwari Naan,2.95,1
27485,2017-01-21 18:51:00,Pilau Rice,2.95,1
27486,2017-01-21 18:45:00,Pilau Rice,2.95,1
27487,2017-01-21 18:43:00,Peshwari Naan,2.95,1
27488,2017-01-21 18:43:00,Pilau Rice,2.95,1
27489,2017-01-21 18:26:00,Pilau Rice,2.95,1
27490,2017-01-21 18:18:00,Pilau Rice,2.95,1
27491,2017-01-21 17:51:00,Plain Rice,2.95,1
27492,2017-01-21 17:45:00,Keema Naan,2.95,1
27493,2017-01-21 17:45:00,Kulcha Naan,2.95,1
27494,2017-01-20 20:34:00,Pilau Rice,2.95,1
27495,2017-01-20 19:56:00,Peshwari Naan,2.95,1
27496,2017-01-20 19:51:00,Pilau Rice,2.95,1
27497,2017-01-20 19:26:00,Green Salad,2.95,1
27498,2017-01-20 18:18:00,Plain Rice,2.95,1
27499,2017-01-20 17:52:00,Plain Rice,2.95,1
27500,2017-01-20 17:52:00,Peshwari Naan,2.95,1
27501,2017-01-20 17:52:00,Keema Naan,2.95,1
27502,2017-01-20 17:52:00,Pilau Rice,2.95,1
27503,2017-01-20 17:49:00,Raitha,2.95,1
27504,2017-01-20 17:49:00,Pilau Rice,2.95,1
27505,2017-01-20 17:45:00,Plain Rice,2.95,2
27506,2017-01-20 17:45:00,Garlic Naan,2.95,1
27507,2017-01-20 17:45:00,Pilau Rice,2.95,2
27508,2017-01-20 14:04:00,Plain Rice,2.95,1
27509,2017-01-19 20:28:00,Plain Rice,2.95,1
27510,2017-01-19 20:28:00,Paratha,2.95,1
27511,2017-01-19 19:15:00,Pilau Rice,2.95,1
27512,2017-01-19 19:15:00,Garlic Naan,2.95,1
27513,2017-01-19 19:15:00,Plain Rice,2.95,1
27514,2017-01-19 19:13:00,Plain Rice,2.95,2
27515,2017-01-19 19:13:00,Keema Naan,2.95,1
27516,2017-01-19 18:58:00,Pilau Rice,2.95,1
27517,2017-01-19 18:57:00,Pilau Rice,2.95,1
27518,2017-01-19 18:43:00,Pilau Rice,2.95,2
27519,2017-01-19 18:14:00,Plain Rice,2.95,1
27520,2017-01-19 18:14:00,Peshwari Naan,2.95,1
27521,2017-01-19 17:52:00,Pilau Rice,2.95,1
27522,2017-01-19 17:52:00,Garlic Naan,2.95,1
27523,2017-01-18 20:25:00,Peshwari Naan,2.95,1
27524,2017-01-18 19:45:00,Paratha,2.95,1
27525,2017-01-18 19:45:00,Pilau Rice,2.95,2
27526,2017-01-18 19:37:00,Plain Rice,2.95,1
27527,2017-01-18 19:37:00,Peshwari Naan,2.95,1
27528,2017-01-18 18:37:00,Plain Rice,2.95,1
27529,2017-01-18 18:37:00,Garlic Naan,2.95,1
27530,2017-01-18 18:37:00,Coke 1.5 ltr,2.95,1
27531,2017-01-18 17:49:00,Pilau Rice,2.95,2
27532,2017-01-18 17:49:00,Garlic Naan,2.95,1
27533,2017-01-18 17:06:00,Pilau Rice,2.95,2
27534,2017-01-18 17:06:00,Keema Naan,2.95,1
27535,2017-01-17 18:18:00,Pilau Rice,2.95,2
27536,2017-01-16 20:15:00,Pilau Rice,2.95,1
27537,2017-01-15 20:47:00,Garlic Naan,2.95,1
27538,2017-01-15 17:11:00,Keema Naan,2.95,1
27539,2017-01-15 17:00:00,Keema Naan,2.95,2
27540,2017-01-14 20:12:00,Peshwari Naan,2.95,1
27541,2017-01-14 20:12:00,Garlic Naan,2.95,1
27542,2017-01-14 20:03:00,Garlic Naan,2.95,1
27543,2017-01-14 20:03:00,Pilau Rice,2.95,2
27544,2017-01-14 19:57:00,Pilau Rice,2.95,2
27545,2017-01-14 19:57:00,Garlic Naan,2.95,1
27546,2017-01-14 19:15:00,Keema Naan,2.95,1
27547,2017-01-14 19:15:00,Peshwari Naan,2.95,1
27548,2017-01-14 19:15:00,Garlic Naan,2.95,1
27549,2017-01-14 19:15:00,Raitha,2.95,1
27550,2017-01-14 19:15:00,Plain Rice,2.95,1
27551,2017-01-14 19:15:00,Pilau Rice,2.95,2
27552,2017-01-14 19:01:00,Garlic Naan,2.95,1
27553,2017-01-14 19:01:00,Pilau Rice,2.95,2
27554,2017-01-14 18:18:00,Garlic Naan,2.95,1
27555,2017-01-14 18:18:00,Pilau Rice,2.95,1
27556,2017-01-14 18:17:00,Pilau Rice,2.95,1
27557,2017-01-14 18:17:00,Peshwari Naan,2.95,1
27558,2017-01-14 18:14:00,Pilau Rice,2.95,1
27559,2017-01-14 18:14:00,Peshwari Naan,2.95,1
27560,2017-01-14 18:14:00,Garlic Naan,2.95,1
27561,2017-01-14 16:54:00,Pilau Rice,2.95,1
27562,2017-01-14 10:10:00,Green Salad,2.95,1
27563,2017-01-14 10:10:00,Garlic Naan,2.95,1
27564,2017-01-14 10:10:00,Plain Rice,2.95,1
27565,2017-01-13 19:53:00,Pilau Rice,2.95,1
27566,2017-01-13 19:53:00,Garlic Naan,2.95,1
27567,2017-01-13 19:53:00,Green Salad,2.95,1
27568,2017-01-13 19:13:00,Keema Naan,2.95,1
27569,2017-01-13 18:51:00,Pilau Rice,2.95,1
27570,2017-01-13 18:51:00,Garlic Naan,2.95,1
27571,2017-01-13 18:47:00,Plain Rice,2.95,1
27572,2017-01-13 18:41:00,Plain Rice,2.95,1
27573,2017-01-13 18:41:00,Garlic Naan,2.95,1
27574,2017-01-13 18:21:00,Pilau Rice,2.95,2
27575,2017-01-13 18:21:00,Garlic Naan,2.95,1
27576,2017-01-13 17:56:00,Pilau Rice,2.95,2
27577,2017-01-12 21:01:00,Paratha,2.95,1
27578,2017-01-12 21:01:00,Pilau Rice,2.95,2
27579,2017-01-12 19:57:00,Plain Rice,2.95,1
27580,2017-01-12 19:34:00,Pilau Rice,2.95,2
27581,2017-01-12 19:01:00,Keema Naan,2.95,1
27582,2017-01-12 18:47:00,Pilau Rice,2.95,1
27583,2017-01-12 18:22:00,Pilau Rice,2.95,1
27584,2017-01-12 15:12:00,Garlic Naan,2.95,1
27585,2017-01-12 15:12:00,Pilau Rice,2.95,1
27586,2017-01-12 13:23:00,Garlic Naan,2.95,2
27587,2017-01-12 13:23:00,Lemonade 1.5 ltr,2.95,1
27588,2017-01-11 19:15:00,Pilau Rice,2.95,1
27589,2017-01-11 18:13:00,Pilau Rice,2.95,3
27590,2017-01-10 16:39:00,Paratha,2.95,1
27591,2017-01-09 18:43:00,Peshwari Naan,2.95,1
27592,2017-01-09 18:43:00,Pilau Rice,2.95,1
27593,2017-01-09 18:39:00,Pilau Rice,2.95,1
27594,2017-01-09 18:39:00,Peshwari Naan,2.95,1
27595,2017-01-09 17:56:00,Plain Rice,2.95,1
27596,2017-01-09 12:25:00,Garlic Naan,2.95,1
27597,2017-01-09 12:25:00,Pilau Rice,2.95,1
27598,2017-01-08 21:38:00,Coke 1.5 ltr,2.95,1
27599,2017-01-08 19:41:00,Plain Rice,2.95,1
27600,2017-01-08 19:12:00,Pilau Rice,2.95,1
27601,2017-01-08 18:59:00,Keema Naan,2.95,1
27602,2017-01-08 18:59:00,Plain Rice,2.95,1
27603,2017-01-08 18:38:00,Keema Naan,2.95,1
27604,2017-01-08 18:38:00,Plain Rice,2.95,1
27605,2017-01-08 18:02:00,Pilau Rice,2.95,2
27606,2017-01-08 18:02:00,Garlic Naan,2.95,1
27607,2017-01-08 17:23:00,Keema Naan,2.95,2
27608,2017-01-08 17:23:00,Plain Rice,2.95,1
27609,2017-01-08 17:13:00,Pilau Rice,2.95,2
27610,2017-01-08 17:13:00,Keema Naan,2.95,1
27611,2017-01-07 20:48:00,Pilau Rice,2.95,1
27612,2017-01-07 20:48:00,Garlic Naan,2.95,1
27613,2017-01-07 19:52:00,Plain Rice,2.95,1
27614,2017-01-07 19:52:00,Coke 1.5 ltr,2.95,1
27615,2017-01-07 19:29:00,Plain Rice,2.95,1
27616,2017-01-07 19:21:00,Garlic Naan,2.95,1
27617,2017-01-07 19:12:00,Keema Naan,2.95,1
27618,2017-01-07 18:28:00,Pilau Rice,2.95,1
27619,2017-01-07 18:28:00,Pilau Rice,2.95,3
27620,2017-01-07 18:24:00,Plain Rice,2.95,1
27621,2017-01-07 18:24:00,Pilau Rice,2.95,1
27622,2017-01-07 18:24:00,Keema Naan,2.95,1
27623,2017-01-07 18:23:00,Keema Naan,2.95,1
27624,2017-01-07 18:23:00,Plain Rice,2.95,1
27625,2017-01-07 18:23:00,Pilau Rice,2.95,1
27626,2017-01-07 18:16:00,Pilau Rice,2.95,1
27627,2017-01-07 18:04:00,Pilau Rice,2.95,2
27628,2017-01-07 18:04:00,Garlic Naan,2.95,3
27629,2017-01-07 17:54:00,Garlic Naan,2.95,1
27630,2017-01-07 17:54:00,Keema Naan,2.95,1
27631,2017-01-07 17:43:00,Pilau Rice,2.95,2
27632,2017-01-07 17:25:00,Pilau Rice,2.95,1
27633,2017-01-07 17:25:00,Raitha,2.95,1
27634,2017-01-06 19:49:00,Pilau Rice,2.95,1
27635,2017-01-06 19:45:00,Pilau Rice,2.95,1
27636,2017-01-06 19:44:00,Plain Rice,2.95,1
27637,2017-01-06 19:44:00,Pilau Rice,2.95,2
27638,2017-01-06 19:44:00,Garlic Naan,2.95,1
27639,2017-01-06 19:04:00,Garlic Naan,2.95,1
27640,2017-01-06 18:43:00,Peshwari Naan,2.95,1
27641,2017-01-06 18:25:00,Paratha,2.95,1
27642,2017-01-06 18:25:00,Pilau Rice,2.95,1
27643,2017-01-06 17:34:00,Keema Naan,2.95,1
27644,2017-01-06 17:32:00,Garlic Naan,2.95,1
27645,2017-01-05 17:35:00,Keema Naan,2.95,1
27646,2017-01-05 17:35:00,Garlic Naan,2.95,1
27647,2017-01-05 13:37:00,Plain Rice,2.95,2
27648,2017-01-04 21:07:00,Plain Rice,2.95,1
27649,2017-01-04 21:07:00,Coke 1.5 ltr,2.95,1
27650,2017-01-04 19:59:00,Raitha,2.95,1
27651,2017-01-04 19:59:00,Pilau Rice,2.95,2
27652,2017-01-04 19:59:00,Peshwari Naan,2.95,1
27653,2017-01-04 18:23:00,Pilau Rice,2.95,1
27654,2017-01-04 18:03:00,Plain Rice,2.95,1
27655,2017-01-04 18:00:00,Plain Rice,2.95,1
27656,2017-01-04 17:21:00,Pilau Rice,2.95,1
27657,2017-01-04 17:16:00,Pilau Rice,2.95,1
27658,2017-01-04 17:04:00,Coke 1.5 ltr,2.95,1
27659,2017-01-04 16:46:00,Pilau Rice,2.95,2
27660,2017-01-03 19:46:00,Plain Rice,2.95,1
27661,2017-01-03 19:46:00,Keema Naan,2.95,1
27662,2017-01-03 19:41:00,Pilau Rice,2.95,1
27663,2017-01-03 19:07:00,Peshwari Naan,2.95,2
27664,2017-01-03 19:07:00,Keema Naan,2.95,2
27665,2017-01-03 19:07:00,Pilau Rice,2.95,1
27666,2017-01-03 18:37:00,Garlic Naan,2.95,1
27667,2017-01-03 18:37:00,Plain Rice,2.95,1
27668,2017-01-03 18:29:00,Plain Rice,2.95,1
27669,2017-01-03 17:35:00,Pilau Rice,2.95,2
27670,2017-01-02 20:53:00,Pilau Rice,2.95,1
27671,2017-01-02 20:53:00,Raitha,2.95,1
27672,2017-01-02 20:04:00,Plain Rice,2.95,1
27673,2017-01-02 20:04:00,Coke 1.5 ltr,2.95,1
27674,2017-01-02 19:27:00,Pilau Rice,2.95,2
27675,2017-01-02 19:12:00,Pilau Rice,2.95,1
27676,2017-01-02 18:49:00,Pilau Rice,2.95,1
27677,2017-01-02 18:49:00,Garlic Naan,2.95,1
27678,2017-01-02 18:25:00,Pilau Rice,2.95,1
27679,2017-01-02 18:17:00,Onion Naan,2.95,1
27680,2017-01-02 18:17:00,Pilau Rice,2.95,1
27681,2017-01-02 18:01:00,Pilau Rice,2.95,1
27682,2017-01-02 18:01:00,Keema Naan,2.95,1
27683,2017-01-01 18:51:00,Garlic Naan,2.95,1
27684,2017-01-01 18:37:00,Keema Naan,2.95,1
27685,2017-01-01 18:35:00,Garlic Naan,2.95,1
27686,2017-01-01 18:35:00,Plain Rice,2.95,2
27687,2017-01-01 18:20:00,Garlic Naan,2.95,1
27688,2017-01-01 17:51:00,Pilau Rice,2.95,1
27689,2017-01-01 17:51:00,Raitha,2.95,1
27690,2016-12-31 21:45:00,Plain Rice,2.95,1
27691,2016-12-31 21:45:00,Garlic Naan,2.95,1
27692,2016-12-31 21:45:00,Coke 1.5 ltr,2.95,1
27693,2016-12-31 21:20:00,Pilau Rice,2.95,1
27694,2016-12-31 20:26:00,Pilau Rice,2.95,1
27695,2016-12-31 20:26:00,Pilau Rice,2.95,1
27696,2016-12-31 20:26:00,Garlic Naan,2.95,1
27697,2016-12-31 20:12:00,Keema Naan,2.95,1
27698,2016-12-31 19:15:00,Pilau Rice,2.95,2
27699,2016-12-31 19:15:00,Garlic Naan,2.95,2
27700,2016-12-31 19:15:00,Peshwari Naan,2.95,1
27701,2016-12-31 19:11:00,Garlic Naan,2.95,1
27702,2016-12-31 19:00:00,Peshwari Naan,2.95,1
27703,2016-12-31 19:00:00,Pilau Rice,2.95,3
27704,2016-12-31 18:55:00,Pilau Rice,2.95,1
27705,2016-12-31 18:57:00,Pilau Rice,2.95,3
27706,2016-12-31 18:57:00,Peshwari Naan,2.95,1
27707,2016-12-31 18:44:00,Keema Naan,2.95,1
27708,2016-12-31 18:33:00,Keema Naan,2.95,1
27709,2016-12-31 18:33:00,Pilau Rice,2.95,1
27710,2016-12-31 18:24:00,Pilau Rice,2.95,1
27711,2016-12-31 18:24:00,Garlic Naan,2.95,1
27712,2016-12-31 18:14:00,Pilau Rice,2.95,1
27713,2016-12-31 18:14:00,Garlic Naan,2.95,2
27714,2016-12-31 17:54:00,Pilau Rice,2.95,3
27715,2016-12-31 17:46:00,Garlic Naan,2.95,1
27716,2016-12-31 17:46:00,Peshwari Naan,2.95,1
27717,2016-12-31 17:46:00,Keema Naan,2.95,2
27718,2016-12-31 17:34:00,Pilau Rice,2.95,1
27719,2016-12-31 17:34:00,Plain Rice,2.95,1
27720,2016-12-31 13:27:00,Raitha,2.95,1
27721,2016-12-31 13:27:00,Peshwari Naan,2.95,1
27722,2016-12-30 21:35:00,Pilau Rice,2.95,2
27723,2016-12-30 20:54:00,Garlic Naan,2.95,1
27724,2016-12-30 20:54:00,Plain Rice,2.95,1
27725,2016-12-30 20:54:00,Peshwari Naan,2.95,1
27726,2016-12-30 20:01:00,Pilau Rice,2.95,2
27727,2016-12-30 20:01:00,Peshwari Naan,2.95,1
27728,2016-12-30 18:42:00,Plain Rice,2.95,2
27729,2016-12-30 18:13:00,Garlic Naan,2.95,1
27730,2016-12-30 17:56:00,Pilau Rice,2.95,1
27731,2016-12-30 17:56:00,Garlic Naan,2.95,1
27732,2016-12-30 17:18:00,Pilau Rice,2.95,2
27733,2016-12-30 12:54:00,Plain Rice,2.95,1
27734,2016-12-29 19:32:00,Keema Naan,2.95,1
27735,2016-12-29 19:32:00,Pilau Rice,2.95,2
27736,2016-12-29 19:32:00,Garlic Naan,2.95,1
27737,2016-12-29 18:42:00,Plain Rice,2.95,1
27738,2016-12-29 18:42:00,Onion Naan,2.95,1
27739,2016-12-29 18:08:00,Pilau Rice,2.95,2
27740,2016-12-28 21:56:00,Plain Rice,2.95,1
27741,2016-12-28 21:16:00,Pilau Rice,2.95,2
27742,2016-12-28 19:56:00,Garlic Naan,2.95,1
27743,2016-12-28 19:56:00,Peshwari Naan,2.95,1
27744,2016-12-28 19:56:00,Plain Rice,2.95,1
27745,2016-12-28 19:56:00,Pilau Rice,2.95,1
27746,2016-12-28 19:44:00,Kulcha Naan,2.95,1
27747,2016-12-28 18:54:00,Pilau Rice,2.95,1
27748,2016-12-28 18:54:00,Garlic Naan,2.95,4
27749,2016-12-28 18:02:00,Pilau Rice,2.95,1
27750,2016-12-28 17:41:00,Pilau Rice,2.95,1
27751,2016-12-28 17:12:00,Pilau Rice,2.95,2
27752,2016-12-28 17:12:00,Garlic Naan,2.95,1
27753,2016-12-28 17:02:00,Plain Rice,2.95,1
27754,2016-12-28 17:02:00,Peshwari Naan,2.95,1
27755,2016-12-28 13:15:00,Peshwari Naan,2.95,1
27756,2016-12-27 21:09:00,Keema Naan,2.95,1
27757,2016-12-27 21:09:00,Kulcha Naan,2.95,1
27758,2016-12-27 19:22:00,Pilau Rice,2.95,1
27759,2016-12-27 18:29:00,Plain Rice,2.95,1
27760,2016-12-27 18:29:00,Green Salad,2.95,1
27761,2016-12-27 18:16:00,Plain Rice,2.95,1
27762,2016-12-27 18:02:00,Plain Rice,2.95,1
27763,2016-12-27 18:02:00,Pilau Rice,2.95,1
27764,2016-12-27 17:45:00,Garlic Naan,2.95,1
27765,2016-12-27 17:41:00,Pilau Rice,2.95,2
27766,2016-12-27 17:33:00,Diet Coke 1.5 ltr,2.95,1
27767,2016-12-27 17:29:00,Garlic Naan,2.95,1
27768,2016-12-27 17:29:00,Pilau Rice,2.95,1
27769,2016-12-27 17:25:00,Pilau Rice,2.95,1
27770,2016-12-27 17:25:00,Garlic Naan,2.95,1
27771,2016-12-26 19:50:00,Pilau Rice,2.95,1
27772,2016-12-26 19:50:00,Garlic Naan,2.95,2
27773,2016-12-26 17:59:00,Garlic Naan,2.95,1
27774,2016-12-26 17:59:00,Peshwari Naan,2.95,1
27775,2016-12-26 17:59:00,Diet Coke 1.5 ltr,2.95,1
27776,2016-12-24 21:18:00,Pilau Rice,2.95,1
27777,2016-12-24 21:18:00,Peshwari Naan,2.95,1
27778,2016-12-24 21:03:00,Peshwari Naan,2.95,1
27779,2016-12-24 18:45:00,Onion Naan,2.95,1
27780,2016-12-24 18:45:00,Pilau Rice,2.95,1
27781,2016-12-24 18:44:00,Pilau Rice,2.95,1
27782,2016-12-24 18:44:00,Peshwari Naan,2.95,1
27783,2016-12-24 18:44:00,Coke 1.5 ltr,2.95,1
27784,2016-12-24 17:31:00,Plain Rice,2.95,1
27785,2016-12-24 17:31:00,Pilau Rice,2.95,1
27786,2016-12-24 16:10:00,Pilau Rice,2.95,1
27787,2016-12-24 15:40:00,Keema Naan,2.95,1
27788,2016-12-24 13:52:00,Plain Rice,2.95,1
27789,2016-12-24 13:52:00,Garlic Naan,2.95,1
27790,2016-12-23 22:35:00,Peshwari Naan,2.95,1
27791,2016-12-23 21:17:00,Plain Rice,2.95,1
27792,2016-12-23 20:06:00,Pilau Rice,2.95,1
27793,2016-12-23 19:56:00,Keema Naan,2.95,1
27794,2016-12-23 19:43:00,Plain Rice,2.95,1
27795,2016-12-23 19:43:00,Pilau Rice,2.95,1
27796,2016-12-23 19:45:00,Pilau Rice,2.95,1
27797,2016-12-23 19:38:00,Plain Rice,2.95,1
27798,2016-12-23 19:38:00,Green Salad,2.95,1
27799,2016-12-23 19:28:00,Plain Rice,2.95,1
27800,2016-12-23 18:54:00,Garlic Naan,2.95,1
27801,2016-12-23 18:54:00,Peshwari Naan,2.95,1
27802,2016-12-23 18:01:00,Pilau Rice,2.95,1
27803,2016-12-23 18:01:00,Keema Naan,2.95,1
